video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,7,55.85,63.83,7.98,https://youtu.be/-qEby8J59DA?t=56s,gather_materials,prep,1,0.4,Hands hold a black candle tin (close-up insert).,,0,0.0,0.007,0.284,0.257,0.06,"#1e1d1d,#262524,#12170f",1,,
0ERh-nj5jjw,https://www.youtube.com/watch?v=0ERh-nj5jjw,how to measure candle wax for the perfect candle pour ⚖️,117.0,storyboard,2,15.6,23.4,7.8,https://youtu.be/0ERh-nj5jjw?t=16s,gather_materials,prep,1,0.45,Overhead black candle tins/jars.,oe,0,0.0,0.158,0.226,0.678,0.083,"#dbd9d1,#aba18f,#4e4634",1,,
0ERh-nj5jjw,https://www.youtube.com/watch?v=0ERh-nj5jjw,how to measure candle wax for the perfect candle pour ⚖️,117.0,storyboard,7,54.6,62.4,7.8,https://youtu.be/0ERh-nj5jjw?t=55s,gather_materials,prep,1,0.45,Overhead tray of black candle tins.,soe,0,0.0,0.116,0.138,0.686,0.071,"#e2ddd5,#9d917f,#544834",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,0,0.0,8.02,8.02,https://youtu.be/0gk3NsmJa7k?t=0s,gather_materials,prep,1,0.4,Pine sprigs and berries for winter candles.,thay,0,0.0,0.106,0.16,0.694,0.051,"#d9d8d7,#b1ada8,#765c52",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,3,23.81,31.75,7.94,https://youtu.be/1V3hfxo7OtE?t=24s,gather_materials,prep,1,0.65,'Materials' title card + overhead supplies,ae ha if Pe 7 be Joe KCAL eZ alt ae re pe 44 te Se FEST ny. oe ee,1,0.0,0.027,0.521,0.268,0.086,"#9c7c61,#c2bfb9,#483b36",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,1,7.95,15.89,7.94,https://youtu.be/2KbmlOnPJnU?t=8s,gather_materials,prep,1,0.5,Black-gloved hands lay out the small components for the floating oil wick.,4...,0,0.0,0.015,0.155,0.369,0.136,"#4c372f,#c09186,#93655e",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,1,8.13,16.26,8.13,https://youtu.be/2rhZ7lzaU4Y?t=8s,gather_materials,prep,1,0.5,Hands hold colourful round moulds (blue/pink/green).,aS,0,0.0,0.057,0.168,0.665,0.289,"#d4846a,#86483c,#eddedf",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,2,16.26,24.39,8.13,https://youtu.be/2rhZ7lzaU4Y?t=16s,gather_materials,prep,1,0.5,A wick is placed into a glass jar; YouTube branding.,or,0,0.0,0.037,0.082,0.578,0.283,"#c66644,#eb926e,#74bee1",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,3,24.39,32.52,8.13,https://youtu.be/2rhZ7lzaU4Y?t=24s,gather_materials,prep,1,0.45,Hands with coloured wax spheres.,7 ce.,0,0.333,0.045,0.104,0.544,0.311,"#de714c,#7d4a3e,#cab8b2",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,4,32.52,40.65,8.13,https://youtu.be/2rhZ7lzaU4Y?t=33s,gather_materials,prep,1,0.4,Hands arrange colourful wax spheres.,,0,0.0,0.034,0.158,0.657,0.247,"#fa9b71,#fcab86,#e7865d",1,,
